,AccX,AccY,AccZ,Phase
0,-0.888408221339,1.65108828219,0.231512118981,0
1,-7.03972348734,23.623445561,-9.94565830886,0
2,-1.3778565991,1.99558980803,0.0131103031042,0
3,-1.38309695936,1.83682678187,0.0268134522195,0
4,-1.30542754298,1.77553388959,0.074898461505,0
5,-1.24149735449,1.64199454777,0.0571291493743,0
6,-1.21506835735,1.60649536953,0.196235365552,0
7,-1.24837136665,1.63061610993,0.129268804164,0
8,-1.1771210092,1.56692911564,0.233710670996,0
9,-1.14308198867,1.49014904082,0.248421834288,0
10,-1.07032745425,1.47433175805,0.285849218239,0
11,-1.07355647306,1.4581107933,0.3323563375,0
12,-1.00036729111,1.41041714485,0.341362731524,0
13,-0.955313154978,1.35503685115,0.465889592471,0
14,-0.858070493978,1.24611314617,0.397128600751,0
15,-0.906317698284,1.19407149991,0.369204091407,0
16,-0.859057619199,1.08995577081,0.293158376558,0
17,-0.78979995053,1.10742382857,0.324177857452,0
18,-0.786334192298,1.02925928772,0.234464070518,0
19,-0.749984720421,0.986281438822,0.304180337205,0
20,-0.712873042607,0.982606843544,0.352004271164,0
21,-0.747888140986,0.964680310074,0.341628140524,0
22,-0.761954482053,0.964541439796,0.416034623056,0
23,-0.680758840144,0.908345386711,0.36792658835,0
24,-0.522949610624,0.993512370954,0.43302217722,0
25,-0.55872449248,0.915613871355,0.447719138135,0
26,-0.470250318496,0.931969938582,0.513669433479,0
27,-0.503858639944,0.922995104206,0.481585990969,0
28,-0.500015946935,0.86679149979,0.506616768412,0
29,-0.483072383864,0.791773002877,0.567584510815,0
30,-0.413411577907,0.791335088275,0.461022465803,0
31,-0.469123126311,0.716858438302,0.423059293197,0
32,-0.383650546282,0.745294740196,0.359965025495,0
33,-0.310986360454,0.698721528654,0.394579951694,0
34,-0.242490977941,0.668897572992,0.530564038867,0
35,-0.238303860174,0.580717347519,0.651216668077,0
36,-0.216940336069,0.618942363496,0.760461492562,0
37,-0.238953669127,0.633349949292,0.665678140427,0
38,-0.194472491785,0.545416976509,0.645410174102,0
39,-0.204597448607,0.488171708148,0.599359829477,0
40,-0.191164176084,0.463481169375,0.575834016984,0
41,-0.129682190266,0.409895082712,0.512374868239,0
42,-0.0637043661892,0.347269714661,0.380816371469,0
43,-0.178918856737,0.43311799173,0.248120132126,0
44,-0.184283790346,0.297448446686,0.169417115961,0
45,-0.181292382453,0.42880964614,0.0153216914154,0
46,-0.171322547113,0.375502831193,-0.144667153079,0
47,-0.0690448359842,0.410067867665,-0.250368551014,0
48,-0.0236841168505,0.449481190813,-0.235041144262,0
49,0.142488002993,0.47756570267,-0.211318564511,0
50,0.164739362281,0.478618577495,-0.205464499626,0
51,0.256526385627,0.648249450401,-0.0823290665785,0
52,0.299798683031,0.709441378124,-0.0982749053183,0
53,0.182545959423,0.787317993272,-0.0197753729683,0
54,0.0588918755891,0.841748545879,-0.0641416101007,0
55,-0.0120079164782,0.82773170888,0.169804687455,0
56,0.0262565707873,0.813605682124,0.331617685214,0
57,0.0746692386477,0.850360057004,0.513622797172,0
58,-0.00443239231684,0.832958918467,0.525275326993,0
59,-0.0263259675297,0.698549236217,0.529315820425,0
60,-0.147829618992,0.605683603666,0.669332193018,0
61,-0.152964236367,0.503130420487,0.649029819037,0
62,-0.261430963464,0.385586778478,0.66496226238,0
63,-0.343337942875,0.307713891766,0.390170818404,0
64,-0.357764293619,0.184975013512,0.425072016757,0
65,-0.546626322114,-0.0296814078526,0.420881755488,0
66,-0.590075795919,-0.108845173366,0.42956786852,0
67,-0.781066623066,-0.180593224295,0.50504726778,0
68,-0.78710377604,-0.295219528301,0.402108993793,0
69,-0.679774439628,-0.461590375184,0.2060769031,0
70,-0.583448556466,-0.578084524929,0.15905139625,0
71,-0.548190232893,-0.725510254394,0.136828923847,0
72,-0.492190946649,-0.664135180416,0.227851596661,0
73,-0.39167143691,-0.760115652246,0.246773332865,0
74,-0.30907217858,-0.544801830063,0.227663781374,0
75,-0.22702335979,-0.478079543063,0.274707955371,0
76,0.0765137815768,-0.0405789022501,0.380057610426,0
77,0.271529340763,0.250471835338,0.529954831285,0
78,0.268351571457,0.81929674954,0.763974425557,0
79,-0.230939413189,1.14821851459,1.01411315525,0
80,-0.883405787505,1.08525952682,1.59652527365,0
81,-1.13475340802,1.18941321734,2.03336151349,0
82,-1.39664923687,1.49336522949,2.19227616026,0
83,-1.45778817961,1.57065539355,2.18253384759,0
84,-1.36888653451,1.58934316038,1.62350621429,0
85,-1.21446247573,1.4231726151,1.28544122424,0
86,-0.539913366831,1.22227617572,0.863121981988,0
87,-0.233317119969,1.27582092549,0.523330855919,0
88,-0.145290487426,1.11472230394,-0.154242309317,0
89,-0.149810640355,1.07129310333,-0.211090191897,2
90,-0.192921650954,0.983482623759,-0.147774400336,2
91,-0.272172651486,0.961493070581,-0.148906606306,2
92,-0.28359552928,1.07150076359,-0.0491199911239,2
93,-0.369886145154,1.11349416658,-0.103322983565,2
94,-0.478706182973,1.0465303108,0.0568837519024,2
95,-0.319291202519,1.10250583531,0.0339249317758,2
96,-0.379781716791,1.21067843724,0.0393882403514,2
97,-0.453484897951,1.12491330455,-0.0647296520757,2
98,-0.336830325914,1.21570803011,0.0433252864845,2
99,-0.191683997189,1.27856759876,0.108123513854,2
100,0.0652475694564,1.24235492235,-0.0183762898529,2
101,0.145766987987,1.30461178938,0.0478139508378,2
102,0.156705450478,1.27356849464,-0.029931076512,2
103,0.147087383331,1.20690686114,-0.167107929562,2
104,-0.0519001941853,1.01927758744,-0.018979343543,2
105,0.0699360379002,0.895299280284,-0.275880970292,2
106,0.0464390675761,0.791576490326,-0.326022058398,2
107,0.0122330937642,0.724569915854,-0.2850571016,2
108,0.0392547600099,0.707288724233,-0.117718501358,2
109,0.230834857257,0.69584892422,-0.105205900493,2
110,0.268356510253,0.738614183887,-0.0703478969096,2
111,0.225679660431,0.763208059423,-0.00594671926317,2
112,0.0194629386353,0.82706436796,0.0755948776715,2
113,-0.276205360761,0.840014354376,0.178920972184,2
114,-0.46197845539,0.882816444407,0.331030356394,2
115,-0.460717586412,0.916959860066,0.393204351441,2
116,-0.458643822595,0.977097808721,0.324954918798,3
117,-0.598057333735,1.19850477199,0.579230552933,3
118,-0.465695935076,1.21602766571,0.484534790786,3
119,-0.357090976292,1.23671724181,0.831645841107,3
120,-0.0368679951617,1.21912055126,1.01525096202,3
121,-0.377313393591,-0.918564172584,1.70762708396,3
122,-0.938440003392,-3.7398840373,2.22320291361,3
123,2.40962758726,-1.23204280229,2.69836752586,3
124,3.41372154747,-1.08538510525,2.3335859309,3
125,3.84108433732,-0.573723265984,2.44161701206,3
126,2.12814021573,-0.133012518887,3.04663232097,3
127,0.669204646067,-0.358751070693,3.61766623372,3
128,0.083258912147,-0.805070998398,3.42635690897,3
129,-1.50159313834,-1.30885870707,2.66190729354,3
130,-1.75234977941,-1.56286615573,2.34490112228,3
131,-0.837713446507,-2.01796994206,1.9335003955,3
132,-0.0628552045653,-2.37460908698,1.90242383078,3
133,0.201033644345,-2.63489937391,1.54999729102,3
134,-0.188998584681,-2.59712841328,0.95208517943,3
135,-0.0558144675911,-2.65177557302,0.494535514957,3
136,0.587435720316,-2.72021615889,0.0264393574861,3
137,0.99859674818,-2.40512013552,-0.412829106303,3
138,0.750775505764,-2.08523396708,-0.26896068157,3
139,0.430731119702,-1.8698044976,-0.540767230581,3
140,0.716016707012,-1.90001639851,-0.74249929494,3
141,0.304613032968,-1.65196925593,-0.936252503715,3
142,-0.00631401013538,-1.47198597894,-0.668686295975,3
143,-0.176517339787,-1.03569392511,-0.764667615271,3
144,-0.657672484442,-0.635732168268,0.0144096261137,3
145,-0.509273623711,-0.380708530299,0.295637454092,3
146,-0.104578670812,-0.313463883498,0.29188346083,1
147,0.178525959917,-0.250856147887,0.508572655435,1
148,0.334109148015,-0.225177457863,0.305185654225,1
149,1.03020668095,-0.233215561623,-0.196645884184,1
150,1.1144899248,-0.00107752705921,-0.25148217824,1
151,0.840961804204,0.195045638408,-0.614200791077,1
152,0.494856324314,0.188975640267,-0.648381452891,1
153,0.489828154136,0.221444718767,-0.807525449743,1
154,-0.0872695777209,0.275332905795,-0.872573414591,1
155,-0.208389154385,0.144276675811,-1.19852786471,1
156,-0.328989512038,0.338061558064,-1.01851156588,1
157,-0.480070915223,0.285569207432,-1.08427794766,1
158,-0.0620493907566,0.2542527036,-1.18805034861,1
159,0.0545563709828,0.454604569029,-0.867899931958,1
160,-0.0702522323477,0.48709109473,-0.870560801444,1
161,0.0506655407983,0.6163467865,-0.888736204871,1
162,0.164102565948,0.651675282569,-0.699122337468,1
163,0.226510389541,0.786770865702,-0.586751524212,1
164,0.423075501268,0.912254001449,-0.440003395536,1
165,0.478096533749,1.01017097357,-0.438483869593,1
166,0.701881398289,1.06547600731,-0.447863138075,1
167,0.685203990956,1.04847969323,-0.568061164744,1
168,0.653255900466,0.938659536714,-0.681711113386,1
169,0.403399347441,0.780171314085,-0.710857326108,1
170,0.317732006198,0.694278397095,-0.462692157868,1
171,0.199409200585,0.606076059463,-0.619269119267,1
172,-0.0971767735667,0.257513412966,-0.464384537956,1
173,-0.376093005074,0.187701281828,-0.33960089066,1
174,-0.704427579913,0.380450254136,-0.302988339846,1
175,-0.776348581362,0.130661958185,0.00330057694055,1
176,-1.01386886877,0.814327311856,0.300614801889,1
177,-1.08681032873,0.874202848717,0.784774642894,1
178,-0.922429546765,1.37049630717,1.53117381057,1
179,-0.657265248482,1.71693426904,2.0742576468,1
180,-0.0536768605953,2.54245454775,2.54007941165,1
181,0.193984988033,2.89040476258,2.80062778499,1
182,0.792916364131,3.45996555202,3.07081704578,1
183,0.730152370835,3.55581217613,3.05245874329,1
184,-0.271959670874,0.69816634295,3.19618214558,1
185,-3.2610002269,-7.27120538968,6.52098087015,1
186,-6.50641217058,-3.09360681839,9.62919926534,1
187,-4.38851462919,-1.37881980142,3.73800193731,1
188,-2.94246035245,-2.64734298493,0.942635630994,0
189,-3.80731480061,-3.06106659568,0.472121307974,0
190,-2.14875715466,-3.86104918109,1.32010990353,0
191,-0.652206886151,-4.04215093043,0.424569976135,0
192,0.396592838758,-3.68737362721,-1.30261166006,0
193,0.571280880336,-3.84565922385,-0.870083286178,2
194,0.335836590593,-3.55187861895,1.18838550276,2
195,0.583188279496,-3.06667821809,1.23471236086,2
196,0.786014567085,-2.45158899678,1.07593276453,2
197,0.572140188917,-2.00469626386,0.759407575587,2
198,0.503009624318,-1.7013645392,-0.247389954071,2
199,-0.123941293705,-1.38551443473,-0.148691332072,2
200,0.281320879358,-1.35943382085,-0.710356943022,2
201,0.380037289678,-1.26149390355,-0.809702250003,2
202,0.0465007857271,-0.968100310684,-0.350663509602,2
203,-1.98470418818,-0.271296174237,1.29058190765,2
204,-2.29436400194,-0.0364606803694,1.42481542642,2
205,-2.31016591472,0.1412327374,1.09537184589,2
206,-1.52995622057,-0.0946463401,-0.0405948501506,2
